dialog_act,utterance
inform,"i need a moderately priced restaurant in the north of town
"
inform,"i dont care
"
inform,"im looking for something serves japanese food
"
inform,"north
"
inform,"moderately priced
"
inform,"moderately priced food in the north part of town
"
inform,"noise looking for an expensive restaurant
"
inform,"any
"
inform,"i want to find a moderately priced restaurant that serves canapes food
"
inform,"tv_noise im looking for a restaurant in the moderately pri
"
inform,"noise are there any venues that serve indian type food
"
inform,"south part
"
inform,"moderate
"
inform,"restaurant south part of town english food
"
inform,"english food
"
inform,"italian food
"
inform,"italian food
"
inform,"any
"
inform,"any kind of food
"
inform,"indian
"
inform,"okay i want indian
"
inform,"moderately priced restaurant
"
inform,"welsh food
"
inform,"any part
"
inform,"i dont care about the price range
"
inform,"mediterranean food
"
inform,"barbecue
"
inform,"italian
"
inform,"italian food
"
inform,"any price range
"
inform,"im looking for a cheap restaurant that serves vietnamese food
"
inform,"west part of town
"
inform,"expensive restaurant scottish food
"
inform,"british expensive
"
inform,"doesnt matter
"
inform,"cheap restaurant
"
inform,"any
"
inform,"hungarian
"
inform,"i dont care
"
inform,"system im looking for expensive restaurant
"
inform,"system european food
"
inform,"in the east part
"
inform,"restaurant north part of town fast food
"
inform,"west
"
inform,"west
"
inform,"dont care
"
inform,"moderate
"
inform,"south expensive
"
inform,"south
"
inform,"any
"
inform,"malaysian food
"
inform,"mediterranean
"
inform,"north
"
inform,"center
"
inform,"french
"
inform,"moderately priced restaurant
"
inform,"south
"
inform,"south part of town
"
inform,"moderate price range please
"
inform,"chinese restaurant please
"
inform,"south
"
inform,"south
"
inform,"south
"
inform,"im looking for a restaurant in any area that serves welsh food
"
inform,"cheap restaurant north part of town
"
inform,"any
"
inform,"cheap
"
inform,"cheap restaurant in the south part of town
"
inform,"any
"
inform,"i want vegetarian food
"
inform,"vegitarian
"
inform,"portuguese
"
inform,"i need to find a restaurant in the north part of town that serves jamaican food
"
inform,"indian
"
inform,"im looking for an expensive restaurant in the east part of town
"
inform,"a cheap restaurant in the south part of town
"
inform,"i dont care
"
inform,"im looking for a restaurant in the center that serves caribbean food
"
inform,"i would like to find a moderately priced restaurant in the north part of town
"
inform,"and moderately priced
"
inform,"any part of town
"
inform,"seafood
"
inform,"seafood
"
inform,"any price range
"
inform,"sea food
"
inform,"chinese
"
inform,"french food
"
inform,"i dont care
"
inform,"i dont care
"
inform,"french food
"
inform,"im looking for a restaurant in any area of town that serves belgium food
"
inform,"korean food
"
inform,"a restaurant in the east part of town that serves caribbean food
"
inform,"caribbean food
"
inform,"im looking for a restaurant in the west park of town that serves australian food
"
inform,"australian
"
inform,"looking for a moderately priced restaurant that serves unusual food
"
inform,"im looking for a restaurant in the south part of town that serves pan asian food
"
inform,"a restaurant in the south part of town serving pan asian food
"
inform,"a restaurant in the south part of town serving italian food
"
inform,"i dont care
"
inform,"i want to find a cheap restaurant
"
inform,"cheap
"
inform,"chinese
"
inform,"chinese
"
inform,"asian
"
inform,"asian
"
inform,"asian oriental
"
inform,"cheap restaurant in the north part of town
"
inform,"anything
"
inform,"doesnt matter
"
inform,"um moderate
"
inform,"west
"
inform,"im looking for a restaurant in the west part of town
"
inform,"doesnt matter
"
inform,"korean
"
inform,"portuguese food
"
inform,"belgium food
"
inform,"thai
"
inform,"thai food
"
inform,"thai
"
inform,"thai food
"
inform,"i want brazilian food
"
inform,"im looking for a restaurant in the north part of town
"
inform,"i want a restaurant in the north part of town
"
inform,"im looking for a restaurant that serves japanese food in the north part of town
"
inform,"any food
"
inform,"any kind of food
"
inform,"im looking for an expensive restaurant in the east part of town
"
inform,"cheap restaurant west part of town
"
inform,"cheap restaurant north part of town
"
inform,"north
"
inform,"cheap
"
inform,"south
"
inform,"cheap restaurant
"
inform,"brazilian food
"
inform,"moderate
"
inform,"im looking for something in the west side
"
inform,"cheap restaurant in the west part of town
"
inform,"expensive restaurant tuscan food
"
inform,"thai food
"
inform,"thai food
"
inform,"okay change restaurant
"
inform,"thai
"
inform,"west
"
inform,"i got to find a cheap restaurant that serves mexican food
"
inform,"italian food
"
inform,"moderate
"
inform,"north
"
inform,"i dont care
"
inform,"looking for something with gastropub on the east side of town
"
inform,"gastropub
"
inform,"cantonese food
"
inform,"british food
"
inform,"west
"
inform,"i want to find a cheap restaurant that serves
"
inform,"tuscan food
"
inform,"i dont care
"
inform,"vietnamese food in any area
"
inform,"cheap
"
inform,"british food
"
inform,"in a moderate price range
"
inform,"doesnt it does not matter
"
inform,"restaurant
"
inform,"any
"
inform,"italian food
"
inform,"italian food
"
inform,"cheap
"
inform,"expensive restaurant in the south part of town
"
inform,"any
"
inform,"south part
"
inform,"expensive
"
inform,"expensive
"
inform,"expensive
"
inform,"expensive
"
inform,"moderate
"
inform,"moderate
"
inform,"moderately priced west part of town
"
inform,"i would like to find a restaurant in the north part of town that serves kosher food
"
inform,"italian food
"
inform,"restaurant in the center
"
inform,"gastropub
"
inform,"gastropub
"
inform,"gastropub food
"
inform,"polynesian food east of town
"
inform,"looking for moderately priced restaurant in the north part of town
"
inform,"im looking for a moderately priced restaurant that serves austria asian food
"
inform,"what about modern european
"
inform,"im looking for a restaurant in the north part of town that serves korean food
"
inform,"can i have a british restaurant in the east please
"
inform,"moderate
"
inform,"ah what have you got for thai food
"
inform,"i need thai food
"
inform,"you know thai thai food
"
inform,"thai food
"
inform,"thai food
"
inform,"thai food
"
inform,"not chinese food thai food
"
inform,"tha thai
"
inform,"thai
"
inform,"thai
"
inform,"thai
"
inform,"im looking for a restaurant in the west part of town that serves canapes food
"
inform,"cheap
"
inform,"spanish food
"
inform,"any
"
inform,"any price range
"
inform,"moderate price range
"
inform,"spanish
"
inform,"traditional
"
inform,"spanish food
"
inform,"spanish
"
inform,"food
"
inform,"im looking for a restaurant in the center of town
"
inform,"romanian
"
inform,"asian oriental
"
inform,"jamaican food
"
inform,"mediterranean
"
inform,"cheap
"
inform,"mediterranean
"
inform,"food type
"
inform,"i dont care
"
inform,"french food
"
inform,"a cheap restaurant in the south part of town
"
inform,"any
"
inform,"austrian food
"
inform,"chinese
"
inform,"jamaican food
"
inform,"i dont care
"
inform,"jamaican food
"
inform,"jamaican food
"
inform,"portuguese food
"
inform,"expensive restaurant in the south part of town
"
inform,"expensive
"
inform,"any
"
inform,"im looking for a restaurant in the north part of town that serves european food
"
inform,"any
"
inform,"south
"
inform,"restauarant south part of town vanessa food
"
inform,"anything cheap
"
inform,"im looking for a moderately priced restaurant in the north part of town
"
inform,"swedish food
"
inform,"center
"
inform,"swedish
"
inform,"india
"
inform,"indian
"
inform,"im looking for a restaurant in the center that serves romanian food
"
inform,"romanian
"
inform,"moderately
"
inform,"any
"
inform,"moderately
"
inform,"moderately
"
inform,"south
"
inform,"moderately
"
inform,"im looking for a moderately priced restaurant in the south part of town
"
inform,"i want to find a moderately priced restaurant and it should be in the north part of town
"
inform,"ya im looking for a restaurant serving persian food
"
inform,"persian
"
inform,"any
"
inform,"i want a restaurant in the center
"
inform,"i want english food in the center of town
"
inform,"is there mediterranean food
"
inform,"center
"
inform,"vegetarian
"
inform,"asian oriental
"
inform,"i dont care
"
inform,"british
"
inform,"i dont care
"
inform,"im looking for turkish food
"
inform,"im looking for turkish food
"
inform,"cheap restaurant in the east part of town
"
inform,"i need a moderately priced restaurant
"
inform,"restaurant in the south part of town that serves mexican food
"
inform,"im looking for a restaurant in the center of town that serves romanian food
"
inform,"romanian
"
inform,"i would like to find a restaurant in the north part of town
"
inform,"scandinavian food
"
inform,"italian
"
inform,"italian food
"
inform,"ok i would like to find a restaurant that serves italian food
"
inform,"im looking for an expensive restaurant and it should be east part of town
"
inform,"any
"
inform,"food
"
inform,"restaurant in the north part of town that serves turkish food
"
inform,"asian oriental type of food
"
inform,"im looking for a thai food restaurant and i dont care the price
"
inform,"im looking for thai food
"
inform,"thai food
"
inform,"cheap restaurant
"
inform,"any
"
inform,"um im looking for something in the west thats moderately priced
"
inform,"i dont care
"
inform,"west
"
inform,"im looking for a restaurant in the north part of town that serves french food
"
inform,"french food
"
inform,"cheap restaurant
"
inform,"indian food
"
inform,"um north american food
"
inform,"sea food
"
inform,"sea food
"
inform,"sea food
"
inform,"im looking for an expensive restaurant that serves belgium food
"
inform,"could i have brazilian food
"
inform,"korean food type
"
inform,"korean food
"
inform,"korean
"
inform,"korea
"
inform,"i want to find a cheap restaurant
"
inform,"in the north part of town
"
inform,"north
"
inform,"cheap
"
inform,"im looking for an expensive restaurant
"
inform,"in the north part of town
"
inform,"i dont care
"
inform,"expensive
"
inform,"south
"
inform,"dont care
"
inform,"expensive restaurant it should serve persian food
"
inform,"im looking for an expensive restaurant that serves french food
"
inform,"cheap restaurant
"
inform,"food
"
inform,"food
"
inform,"im looking for an expensive restaurant
"
inform,"im looking for an expensive restaurant that serves turkish food
"
inform,"north
"
inform,"i want to find a moderately priced restaurant that serves vietnamese food
"
inform,"any noise
"
inform,"any
"
inform,"i want to find a restaurant in the center
"
inform,"i want fusion food
"
inform,"i dont care
"
inform,"restaurant
"
inform,"german
"
inform,"expensive
"
inform,"irish
"
inform,"irish food
"
inform,"irish food
"
inform,"barbecue food
"
inform,"um doesnt matter if its in the center of the town
"
inform,"doesnt matter
"
inform,"cheap
"
inform,"north
"
inform,"north
"
inform,"north
"
inform,"cheap restaurant
"
inform,"any where
"
inform,"mediterranean
"
inform,"expensive restaurant in the south
"
inform,"any
"
